haze_signature,eligible_count,confirmation_count,expected_confirmation_count,absolute_deviation,group_tolerance,pass
0.93_1.51,1,1,0.360000000000,0.640000000000,1,true
0.93_1.53,1,1,0.360000000000,0.640000000000,1,true
0.93_1.58,1,1,0.360000000000,0.640000000000,1,true
0.93_1.96,1,1,0.360000000000,0.640000000000,1,true
0.94_0.63,1,1,0.360000000000,0.640000000000,1,true
0.94_0.69,1,1,0.360000000000,0.640000000000,1,true
0.94_0.78,1,1,0.360000000000,0.640000000000,1,true
0.94_0.86,2,1,0.720000000000,0.280000000000,1,true
0.94_0.87,1,1,0.360000000000,0.640000000000,1,true
0.94_1.0,1,1,0.360000000000,0.640000000000,1,true
0.94_1.06,1,1,0.360000000000,0.640000000000,1,true
0.94_1.08,2,1,0.720000000000,0.280000000000,1,true
0.94_1.22,2,1,0.720000000000,0.280000000000,1,true
0.94_1.28,1,1,0.360000000000,0.640000000000,1,true
0.94_1.32,1,1,0.360000000000,0.640000000000,1,true
0.94_1.35,1,1,0.360000000000,0.640000000000,1,true
0.94_1.37,1,1,0.360000000000,0.640000000000,1,true
0.94_1.45,1,1,0.360000000000,0.640000000000,1,true
0.94_1.48,1,1,0.360000000000,0.640000000000,1,true
0.94_1.62,1,1,0.360000000000,0.640000000000,1,true
0.94_1.69,1,1,0.360000000000,0.640000000000,1,true
0.94_1.76,1,1,0.360000000000,0.640000000000,1,true
0.94_1.85,1,1,0.360000000000,0.640000000000,1,true
0.94_1.89,2,1,0.720000000000,0.280000000000,1,true
0.94_1.98,1,1,0.360000000000,0.640000000000,1,true
0.95_0.5,1,1,0.360000000000,0.640000000000,1,true
0.95_0.58,1,1,0.360000000000,0.640000000000,1,true
0.95_0.69,1,1,0.360000000000,0.640000000000,1,true
0.95_0.73,1,1,0.360000000000,0.640000000000,1,true
0.95_0.78,1,1,0.360000000000,0.640000000000,1,true
0.95_0.79,1,1,0.360000000000,0.640000000000,1,true
0.95_0.81,1,1,0.360000000000,0.640000000000,1,true
0.95_1.0,1,1,0.360000000000,0.640000000000,1,true
0.95_1.15,1,1,0.360000000000,0.640000000000,1,true
0.95_1.29,1,1,0.360000000000,0.640000000000,1,true
0.95_1.34,1,1,0.360000000000,0.640000000000,1,true
0.95_1.35,1,1,0.360000000000,0.640000000000,1,true
0.95_1.53,1,1,0.360000000000,0.640000000000,1,true
0.95_1.57,1,1,0.360000000000,0.640000000000,1,true
0.95_1.66,1,1,0.360000000000,0.640000000000,1,true
0.95_1.69,1,1,0.360000000000,0.640000000000,1,true
0.95_1.7,1,1,0.360000000000,0.640000000000,1,true
0.95_1.71,1,1,0.360000000000,0.640000000000,1,true
0.95_1.75,1,1,0.360000000000,0.640000000000,1,true
0.95_1.76,1,1,0.360000000000,0.640000000000,1,true
0.95_1.79,1,1,0.360000000000,0.640000000000,1,true
0.95_1.85,1,1,0.360000000000,0.640000000000,1,true
0.95_1.89,1,1,0.360000000000,0.640000000000,1,true
0.95_1.97,1,1,0.360000000000,0.640000000000,1,true
0.96_0.62,2,1,0.720000000000,0.280000000000,1,true
0.96_0.78,1,1,0.360000000000,0.640000000000,1,true
0.96_0.8,1,1,0.360000000000,0.640000000000,1,true
0.96_0.86,1,1,0.360000000000,0.640000000000,1,true
0.96_0.94,1,1,0.360000000000,0.640000000000,1,true
0.96_0.98,1,1,0.360000000000,0.640000000000,1,true
0.96_0.99,1,1,0.360000000000,0.640000000000,1,true
0.96_1.1,1,1,0.360000000000,0.640000000000,1,true
0.96_1.25,1,1,0.360000000000,0.640000000000,1,true
0.96_1.31,1,1,0.360000000000,0.640000000000,1,true
0.96_1.32,1,1,0.360000000000,0.640000000000,1,true
0.96_1.61,1,1,0.360000000000,0.640000000000,1,true
0.96_1.64,1,1,0.360000000000,0.640000000000,1,true
0.96_1.69,1,1,0.360000000000,0.640000000000,1,true
0.96_1.73,1,1,0.360000000000,0.640000000000,1,true
0.96_1.82,1,1,0.360000000000,0.640000000000,1,true
0.96_1.89,1,1,0.360000000000,0.640000000000,1,true
0.96_1.92,1,1,0.360000000000,0.640000000000,1,true
0.96_1.95,1,1,0.360000000000,0.640000000000,1,true
0.97_0.54,1,1,0.360000000000,0.640000000000,1,true
0.97_0.58,1,1,0.360000000000,0.640000000000,1,true
0.97_0.59,1,1,0.360000000000,0.640000000000,1,true
0.97_0.72,1,1,0.360000000000,0.640000000000,1,true
0.97_0.75,1,1,0.360000000000,0.640000000000,1,true
0.97_0.77,1,1,0.360000000000,0.640000000000,1,true
0.97_0.81,1,1,0.360000000000,0.640000000000,1,true
0.97_0.83,1,1,0.360000000000,0.640000000000,1,true
0.97_0.84,1,1,0.360000000000,0.640000000000,1,true
0.97_0.87,1,1,0.360000000000,0.640000000000,1,true
0.97_0.89,1,1,0.360000000000,0.640000000000,1,true
0.97_0.93,1,1,0.360000000000,0.640000000000,1,true
0.97_1.03,1,1,0.360000000000,0.640000000000,1,true
0.97_1.07,1,1,0.360000000000,0.640000000000,1,true
0.97_1.1,1,1,0.360000000000,0.640000000000,1,true
0.97_1.32,1,1,0.360000000000,0.640000000000,1,true
0.97_1.45,1,1,0.360000000000,0.640000000000,1,true
0.97_1.47,1,1,0.360000000000,0.640000000000,1,true
0.97_1.52,1,1,0.360000000000,0.640000000000,1,true
0.97_1.55,1,1,0.360000000000,0.640000000000,1,true
0.97_1.66,1,1,0.360000000000,0.640000000000,1,true
0.97_1.72,2,1,0.720000000000,0.280000000000,1,true
0.97_1.74,1,1,0.360000000000,0.640000000000,1,true
0.97_1.77,1,1,0.360000000000,0.640000000000,1,true
0.97_1.87,1,1,0.360000000000,0.640000000000,1,true
0.97_1.88,1,1,0.360000000000,0.640000000000,1,true
0.97_1.98,1,1,0.360000000000,0.640000000000,1,true
0.98_0.53,1,1,0.360000000000,0.640000000000,1,true
0.98_0.54,1,1,0.360000000000,0.640000000000,1,true
0.98_0.65,1,1,0.360000000000,0.640000000000,1,true
0.98_0.73,1,1,0.360000000000,0.640000000000,1,true
0.98_0.77,1,1,0.360000000000,0.640000000000,1,true
0.98_0.8,1,1,0.360000000000,0.640000000000,1,true
0.98_0.83,1,1,0.360000000000,0.640000000000,1,true
0.98_0.87,1,1,0.360000000000,0.640000000000,1,true
0.98_0.92,1,1,0.360000000000,0.640000000000,1,true
0.98_0.95,1,1,0.360000000000,0.640000000000,1,true
0.98_0.96,1,1,0.360000000000,0.640000000000,1,true
0.98_0.99,1,1,0.360000000000,0.640000000000,1,true
0.98_1.1,1,1,0.360000000000,0.640000000000,1,true
0.98_1.11,1,1,0.360000000000,0.640000000000,1,true
0.98_1.12,1,1,0.360000000000,0.640000000000,1,true
0.98_1.19,1,1,0.360000000000,0.640000000000,1,true
0.98_1.25,2,1,0.720000000000,0.280000000000,1,true
0.98_1.33,1,1,0.360000000000,0.640000000000,1,true
0.98_1.56,1,1,0.360000000000,0.640000000000,1,true
0.98_1.62,1,1,0.360000000000,0.640000000000,1,true
0.98_1.69,1,1,0.360000000000,0.640000000000,1,true
0.98_1.73,1,1,0.360000000000,0.640000000000,1,true
0.98_1.77,1,1,0.360000000000,0.640000000000,1,true
0.98_1.85,1,1,0.360000000000,0.640000000000,1,true
0.98_1.88,1,1,0.360000000000,0.640000000000,1,true
0.98_1.9,1,1,0.360000000000,0.640000000000,1,true
0.98_1.92,1,1,0.360000000000,0.640000000000,1,true
0.98_1.93,1,1,0.360000000000,0.640000000000,1,true
0.98_1.98,1,1,0.360000000000,0.640000000000,1,true
0.99_0.51,1,1,0.360000000000,0.640000000000,1,true
0.99_0.52,1,1,0.360000000000,0.640000000000,1,true
0.99_0.57,1,1,0.360000000000,0.640000000000,1,true
0.99_0.67,1,1,0.360000000000,0.640000000000,1,true
0.99_0.79,1,1,0.360000000000,0.640000000000,1,true
0.99_0.85,1,1,0.360000000000,0.640000000000,1,true
0.99_1.02,1,1,0.360000000000,0.640000000000,1,true
0.99_1.21,1,1,0.360000000000,0.640000000000,1,true
0.99_1.3,1,1,0.360000000000,0.640000000000,1,true
0.99_1.33,1,1,0.360000000000,0.640000000000,1,true
0.99_1.4,1,1,0.360000000000,0.640000000000,1,true
0.99_1.45,1,1,0.360000000000,0.640000000000,1,true
0.99_1.49,1,1,0.360000000000,0.640000000000,1,true
0.99_1.66,1,1,0.360000000000,0.640000000000,1,true
0.99_1.7,1,1,0.360000000000,0.640000000000,1,true
0.99_1.92,1,1,0.360000000000,0.640000000000,1,true
0.99_1.93,1,1,0.360000000000,0.640000000000,1,true
0.9_0.52,1,1,0.360000000000,0.640000000000,1,true
0.9_0.54,1,1,0.360000000000,0.640000000000,1,true
0.9_0.6,1,1,0.360000000000,0.640000000000,1,true
0.9_0.63,1,1,0.360000000000,0.640000000000,1,true
0.9_0.72,1,1,0.360000000000,0.640000000000,1,true
0.9_0.79,1,1,0.360000000000,0.640000000000,1,true
0.9_0.87,2,1,0.720000000000,0.280000000000,1,true
0.9_0.92,1,1,0.360000000000,0.640000000000,1,true
0.9_0.95,1,1,0.360000000000,0.640000000000,1,true
0.9_0.97,1,1,0.360000000000,0.640000000000,1,true
0.9_1.01,1,1,0.360000000000,0.640000000000,1,true
0.9_1.06,2,1,0.720000000000,0.280000000000,1,true
0.9_1.1,1,1,0.360000000000,0.640000000000,1,true
0.9_1.28,1,1,0.360000000000,0.640000000000,1,true
0.9_1.32,1,1,0.360000000000,0.640000000000,1,true
0.9_1.41,1,1,0.360000000000,0.640000000000,1,true
0.9_1.5,1,1,0.360000000000,0.640000000000,1,true
0.9_1.59,1,1,0.360000000000,0.640000000000,1,true
0.9_1.71,1,1,0.360000000000,0.640000000000,1,true
0.9_1.75,1,1,0.360000000000,0.640000000000,1,true
0.9_1.84,1,1,0.360000000000,0.640000000000,1,true
0.9_1.88,1,1,0.360000000000,0.640000000000,1,true
0.9_1.9,1,1,0.360000000000,0.640000000000,1,true
0.9_1.98,1,1,0.360000000000,0.640000000000,1,true
1.0_0.53,1,1,0.360000000000,0.640000000000,1,true
1.0_0.59,1,1,0.360000000000,0.640000000000,1,true
1.0_0.82,1,1,0.360000000000,0.640000000000,1,true
1.0_0.93,1,1,0.360000000000,0.640000000000,1,true
1.0_1.19,1,1,0.360000000000,0.640000000000,1,true
1.0_1.26,1,1,0.360000000000,0.640000000000,1,true
1.0_1.55,1,1,0.360000000000,0.640000000000,1,true
1.0_1.69,1,1,0.360000000000,0.640000000000,1,true
1.0_1.72,1,1,0.360000000000,0.640000000000,1,true
1.0_1.84,1,1,0.360000000000,0.640000000000,1,true
