name,split,action_pixels,negative_pixels,ignore_pixels,isolated_pixels,low_adjacent_pixels,other_pixels
693_0.92_1.29.png,val_inner,2507,0,356,247,26,1235
695_0.53_0.7.png,val_inner,353,404,1841,576,7,1505
69_0.76_0.64.png,val_inner,887,40,1319,1168,105,1857
706_0.58_1.34.png,val_inner,2404,8,1223,1202,0,461
714_0.84_0.79.png,val_inner,1413,675,672,183,9,1345
715_0.73_0.85.png,val_inner,1653,444,577,174,10,1432
718_0.91_1.21.png,val_inner,2875,28,192,141,7,1005
719_0.61_0.7.png,val_inner,1831,134,1265,577,91,946
720_0.62_1.27.png,val_inner,3081,12,197,61,31,827
728_0.58_1.55.png,val_inner,1402,101,860,115,29,1754
72_0.7_1.07.png,val_inner,2003,25,403,184,20,1685
731_0.85_1.53.png,val_inner,2427,8,1023,989,90,640
735_0.5_1.46.png,val_inner,2449,225,734,349,160,734
743_0.75_1.36.png,val_inner,2626,9,59,30,3,1405
744_0.9_0.99.png,val_inner,2661,6,78,49,2,1353
746_0.64_0.98.png,val_inner,1368,328,759,256,26,1663
748_0.79_0.91.png,val_inner,706,107,942,507,19,2360
751_0.7_1.66.png,val_inner,1636,30,119,68,13,2314
752_0.78_0.7.png,val_inner,895,43,634,335,32,2544
755_0.86_0.67.png,val_inner,1451,219,1802,1150,41,658
756_0.9_1.88.png,val_inner,3208,3,275,162,161,682
778_0.99_1.06.png,val_inner,2071,17,598,511,16,1414
781_0.51_1.6.png,val_inner,2733,64,1153,803,74,204
785_0.71_1.08.png,val_inner,672,1329,957,95,20,1154
787_0.88_0.71.png,val_inner,508,52,209,96,21,3331
791_0.89_1.37.png,val_inner,2433,78,462,152,62,1175
793_0.71_0.66.png,val_inner,219,749,1047,324,42,2112
799_0.65_0.7.png,val_inner,1524,1021,553,11,9,1007
79_0.62_1.54.png,val_inner,3545,9,579,461,249,14
7_0.89_0.6.png,val_inner,1561,61,488,341,6,1986
805_0.75_1.2.png,val_inner,1489,134,1458,665,104,1067
80_0.99_1.95.png,val_inner,3458,0,50,48,25,590
810_0.78_1.52.png,val_inner,1523,70,2117,1754,2,388
812_0.59_0.82.png,val_inner,615,129,3352,2311,0,0
814_0.63_1.29.png,val_inner,1761,128,358,32,130,1912
819_0.5_1.85.png,val_inner,2234,27,1283,929,49,582
826_0.81_1.2.png,val_inner,3825,2,77,19,95,208
83_0.64_1.88.png,val_inner,2119,101,282,34,28,1617
844_0.99_1.22.png,val_inner,1413,573,629,349,0,1481
849_0.55_0.6.png,val_inner,200,1989,1889,401,0,18
85_1.0_1.41.png,val_inner,2206,157,908,378,27,840
860_0.73_1.11.png,val_inner,1859,89,1178,1029,148,996
862_0.69_1.5.png,val_inner,1882,70,656,381,20,1499
872_0.51_0.78.png,val_inner,1151,51,1809,1429,1,1085
875_0.87_1.74.png,val_inner,2221,1,191,143,13,1683
881_0.6_1.13.png,val_inner,2542,19,214,172,8,1322
882_0.95_1.36.png,val_inner,2236,5,661,581,161,1200
886_0.89_0.98.png,val_inner,1175,132,1648,982,234,1250
88_0.98_1.99.png,val_inner,2645,90,701,325,55,676
899_0.93_1.74.png,val_inner,1753,124,287,130,3,1935
900_0.91_0.72.png,val_inner,919,469,722,250,1,1987
903_0.81_0.73.png,val_inner,1646,339,527,242,15,1594
921_0.67_1.07.png,val_inner,2415,22,837,393,57,858
922_0.74_0.99.png,val_inner,2633,37,540,255,44,917
923_0.59_1.48.png,val_inner,2758,7,795,381,56,552
928_0.52_1.15.png,val_inner,567,277,1128,688,13,2136
92_0.7_0.93.png,val_inner,2122,84,234,113,1,1657
940_0.91_1.03.png,val_inner,2668,287,277,58,0,864
944_0.59_1.51.png,val_inner,626,1034,721,5,0,1715
94_0.62_1.46.png,val_inner,2973,0,542,338,85,647
952_0.74_0.72.png,val_inner,459,738,2714,1634,0,185
953_0.95_0.84.png,val_inner,2840,87,36,1,0,1133
955_0.94_0.9.png,val_inner,2697,75,42,2,0,1282
956_0.55_1.4.png,val_inner,1493,93,1760,1085,0,750
95_0.85_1.33.png,val_inner,2888,189,138,33,9,889
965_0.67_1.91.png,val_inner,2073,11,67,40,15,1952
975_0.8_1.05.png,val_inner,875,31,540,422,99,2685
979_0.96_0.5.png,val_inner,798,351,819,730,10,2130
984_0.67_1.7.png,val_inner,2568,18,151,48,12,1369
985_0.85_0.52.png,val_inner,1211,473,752,543,7,1667
987_0.56_1.81.png,val_inner,2522,22,370,277,218,1230
98_0.97_1.56.png,val_inner,2876,68,286,153,34,899
993_0.96_1.77.png,val_inner,1614,32,199,153,45,2252
996_0.93_0.78.png,val_inner,777,368,747,427,0,2204
999_0.77_1.81.png,val_inner,2742,0,223,108,65,1173
99_0.79_1.39.png,val_inner,2453,21,600,327,110,1079
9_0.71_0.66.png,val_inner,2417,204,147,2,4,1332
